timestamp,date,hour,day_of_week,item,price,staff,is_weekend
2024-01-21 11:05:00,2024-01-21,11,Sunday,Halloumi Sticks,45,Thabo,True
2024-01-21 11:05:00,2024-01-21,11,Sunday,Chicken Wrap,65,Priya,True
2024-01-21 11:05:00,2024-01-21,11,Sunday,Chips,29,Dev,True
2024-01-21 11:21:00,2024-01-21,11,Sunday,Coleslaw,18,Thabo,True
2024-01-21 11:21:00,2024-01-21,11,Sunday,Corn on the Cob,22,Priya,True
2024-01-21 11:21:00,2024-01-21,11,Sunday,Peri-Peri Chicken,89,Leila,True
2024-01-21 11:21:00,2024-01-21,11,Sunday,Chips,29,Dev,True
2024-01-21 11:25:00,2024-01-21,11,Sunday,Chicken Wrap,65,Priya,True
2024-01-21 11:25:00,2024-01-21,11,Sunday,Bottled Water,15,Marcus,True
2024-01-21 11:25:00,2024-01-21,11,Sunday,Corn on the Cob,22,Marcus,True
2024-01-21 11:36:00,2024-01-21,11,Sunday,Chicken Wrap,65,Priya,True
2024-01-21 11:36:00,2024-01-21,11,Sunday,Bottled Water,15,Zanele,True
2024-01-21 11:36:00,2024-01-21,11,Sunday,Corn on the Cob,22,Leila,True
2024-01-21 11:39:00,2024-01-21,11,Sunday,Veggie Burger,58,Leila,True
2024-01-21 11:39:00,2024-01-21,11,Sunday,Chicken Burger,55,Dev,True
2024-01-21 11:39:00,2024-01-21,11,Sunday,Halloumi Sticks,45,Dev,True
2024-01-21 12:01:00,2024-01-21,12,Sunday,Veggie Burger,58,Zanele,True
2024-01-21 12:01:00,2024-01-21,12,Sunday,Coleslaw,18,Thabo,True
2024-01-21 12:05:00,2024-01-21,12,Sunday,Chicken Burger,55,Zanele,True
2024-01-21 12:13:00,2024-01-21,12,Sunday,Corn on the Cob,22,Zanele,True
2024-01-21 12:13:00,2024-01-21,12,Sunday,Peri-Peri Chicken,89,Dev,True
2024-01-21 12:13:00,2024-01-21,12,Sunday,Bottomless Drink,25,Zanele,True
2024-01-21 12:23:00,2024-01-21,12,Sunday,Chicken Wrap,65,Priya,True
2024-01-21 12:35:00,2024-01-21,12,Sunday,Corn on the Cob,22,Dev,True
2024-01-21 12:36:00,2024-01-21,12,Sunday,Bottled Water,15,Zanele,True
2024-01-21 12:36:00,2024-01-21,12,Sunday,Corn on the Cob,22,Marcus,True
2024-01-21 12:36:00,2024-01-21,12,Sunday,Veggie Burger,58,Zanele,True
2024-01-21 12:36:00,2024-01-21,12,Sunday,Coleslaw,18,Leila,True
2024-01-21 12:46:00,2024-01-21,12,Sunday,Corn on the Cob,22,Dev,True
2024-01-21 12:46:00,2024-01-21,12,Sunday,Veggie Burger,58,Dev,True
2024-01-21 12:51:00,2024-01-21,12,Sunday,Chicken Burger,55,Thabo,True
2024-01-21 12:51:00,2024-01-21,12,Sunday,Chicken Wrap,65,Thabo,True
2024-01-21 12:53:00,2024-01-21,12,Sunday,Bottomless Drink,25,Marcus,True
2024-01-21 13:04:00,2024-01-21,13,Sunday,Chicken Wrap,65,Dev,True
2024-01-21 13:04:00,2024-01-21,13,Sunday,Bottled Water,15,Dev,True
2024-01-21 13:12:00,2024-01-21,13,Sunday,Bottled Water,15,Marcus,True
2024-01-21 13:12:00,2024-01-21,13,Sunday,Chicken Wrap,65,Thabo,True
2024-01-21 13:13:00,2024-01-21,13,Sunday,Chicken Wrap,65,Dev,True
2024-01-21 13:22:00,2024-01-21,13,Sunday,Coleslaw,18,Zanele,True
2024-01-21 13:22:00,2024-01-21,13,Sunday,Veggie Burger,58,Thabo,True
2024-01-21 13:23:00,2024-01-21,13,Sunday,Bottomless Drink,25,Priya,True
2024-01-21 13:23:00,2024-01-21,13,Sunday,Chicken Burger,55,Marcus,True
2024-01-21 13:26:00,2024-01-21,13,Sunday,Bottomless Drink,25,Zanele,True
2024-01-21 13:26:00,2024-01-21,13,Sunday,Bottled Water,15,Dev,True
2024-01-21 13:36:00,2024-01-21,13,Sunday,Corn on the Cob,22,Leila,True
2024-01-21 13:36:00,2024-01-21,13,Sunday,Chicken Wrap,65,Thabo,True
2024-01-21 13:36:00,2024-01-21,13,Sunday,Peri-Peri Chicken,89,Marcus,True
2024-01-21 13:36:00,2024-01-21,13,Sunday,Halloumi Sticks,45,Zanele,True
2024-01-21 13:38:00,2024-01-21,13,Sunday,Corn on the Cob,22,Leila,True
2024-01-21 13:38:00,2024-01-21,13,Sunday,Chicken Burger,55,Leila,True
2024-01-21 13:38:00,2024-01-21,13,Sunday,Chips,29,Dev,True
2024-01-21 13:42:00,2024-01-21,13,Sunday,Bottled Water,15,Marcus,True
2024-01-21 13:44:00,2024-01-21,13,Sunday,Chicken Wrap,65,Leila,True
2024-01-21 13:44:00,2024-01-21,13,Sunday,Bottled Water,15,Leila,True
2024-01-21 14:04:00,2024-01-21,14,Sunday,Halloumi Sticks,45,Dev,True
2024-01-21 14:04:00,2024-01-21,14,Sunday,Chips,29,Dev,True
2024-01-21 14:12:00,2024-01-21,14,Sunday,Bottomless Drink,25,Dev,True
2024-01-21 14:12:00,2024-01-21,14,Sunday,Veggie Burger,58,Marcus,True
2024-01-21 14:12:00,2024-01-21,14,Sunday,Halloumi Sticks,45,Marcus,True
2024-01-21 14:13:00,2024-01-21,14,Sunday,Coleslaw,18,Leila,True
2024-01-21 14:13:00,2024-01-21,14,Sunday,Halloumi Sticks,45,Priya,True
2024-01-21 14:13:00,2024-01-21,14,Sunday,Halloumi Sticks,45,Thabo,True
2024-01-21 14:13:00,2024-01-21,14,Sunday,Corn on the Cob,22,Thabo,True
2024-01-21 14:18:00,2024-01-21,14,Sunday,Halloumi Sticks,45,Marcus,True
2024-01-21 14:18:00,2024-01-21,14,Sunday,Bottled Water,15,Leila,True
2024-01-21 14:25:00,2024-01-21,14,Sunday,Bottomless Drink,25,Dev,True
2024-01-21 14:28:00,2024-01-21,14,Sunday,Bottomless Drink,25,Zanele,True
2024-01-21 14:28:00,2024-01-21,14,Sunday,Bottled Water,15,Thabo,True
2024-01-21 14:34:00,2024-01-21,14,Sunday,Chicken Wrap,65,Zanele,True
2024-01-21 14:34:00,2024-01-21,14,Sunday,Chicken Wrap,65,Dev,True
2024-01-21 14:34:00,2024-01-21,14,Sunday,Corn on the Cob,22,Leila,True
2024-01-21 14:35:00,2024-01-21,14,Sunday,Veggie Burger,58,Dev,True
2024-01-21 14:35:00,2024-01-21,14,Sunday,Coleslaw,18,Dev,True
2024-01-21 14:43:00,2024-01-21,14,Sunday,Corn on the Cob,22,Marcus,True
2024-01-21 14:43:00,2024-01-21,14,Sunday,Bottled Water,15,Leila,True
2024-01-21 14:44:00,2024-01-21,14,Sunday,Chips,29,Zanele,True
2024-01-21 14:44:00,2024-01-21,14,Sunday,Bottled Water,15,Leila,True
2024-01-21 14:44:00,2024-01-21,14,Sunday,Halloumi Sticks,45,Thabo,True
2024-01-21 14:44:00,2024-01-21,14,Sunday,Corn on the Cob,22,Thabo,True
2024-01-21 14:49:00,2024-01-21,14,Sunday,Chicken Burger,55,Dev,True
2024-01-21 14:49:00,2024-01-21,14,Sunday,Corn on the Cob,22,Priya,True
2024-01-21 14:54:00,2024-01-21,14,Sunday,Chicken Burger,55,Zanele,True
2024-01-21 14:54:00,2024-01-21,14,Sunday,Veggie Burger,58,Marcus,True
2024-01-21 15:17:00,2024-01-21,15,Sunday,Coleslaw,18,Leila,True
2024-01-21 15:17:00,2024-01-21,15,Sunday,Halloumi Sticks,45,Dev,True
2024-01-21 15:34:00,2024-01-21,15,Sunday,Corn on the Cob,22,Dev,True
2024-01-21 15:34:00,2024-01-21,15,Sunday,Peri-Peri Chicken,89,Priya,True
2024-01-21 15:37:00,2024-01-21,15,Sunday,Chicken Wrap,65,Leila,True
2024-01-21 15:38:00,2024-01-21,15,Sunday,Veggie Burger,58,Priya,True
2024-01-21 15:38:00,2024-01-21,15,Sunday,Coleslaw,18,Thabo,True
2024-01-21 15:40:00,2024-01-21,15,Sunday,Corn on the Cob,22,Marcus,True
2024-01-21 15:49:00,2024-01-21,15,Sunday,Coleslaw,18,Marcus,True
2024-01-21 15:55:00,2024-01-21,15,Sunday,Chips,29,Dev,True
2024-01-21 15:55:00,2024-01-21,15,Sunday,Peri-Peri Chicken,89,Thabo,True
2024-01-21 15:55:00,2024-01-21,15,Sunday,Chicken Wrap,65,Dev,True
2024-01-21 15:56:00,2024-01-21,15,Sunday,Corn on the Cob,22,Leila,True
2024-01-21 15:56:00,2024-01-21,15,Sunday,Corn on the Cob,22,Dev,True
2024-01-21 15:56:00,2024-01-21,15,Sunday,Corn on the Cob,22,Dev,True
2024-01-21 16:03:00,2024-01-21,16,Sunday,Chicken Burger,55,Dev,True
2024-01-21 16:03:00,2024-01-21,16,Sunday,Veggie Burger,58,Marcus,True
2024-01-21 16:18:00,2024-01-21,16,Sunday,Chips,29,Leila,True
2024-01-21 16:18:00,2024-01-21,16,Sunday,Bottled Water,15,Marcus,True
2024-01-21 16:51:00,2024-01-21,16,Sunday,Veggie Burger,58,Thabo,True
2024-01-21 16:51:00,2024-01-21,16,Sunday,Chicken Burger,55,Leila,True
2024-01-21 16:51:00,2024-01-21,16,Sunday,Chicken Burger,55,Priya,True
2024-01-21 17:07:00,2024-01-21,17,Sunday,Bottled Water,15,Zanele,True
2024-01-21 17:42:00,2024-01-21,17,Sunday,Bottomless Drink,25,Leila,True
2024-01-21 17:42:00,2024-01-21,17,Sunday,Chicken Wrap,65,Marcus,True
2024-01-21 17:49:00,2024-01-21,17,Sunday,Chicken Wrap,65,Marcus,True
2024-01-21 17:49:00,2024-01-21,17,Sunday,Peri-Peri Chicken,89,Dev,True
2024-01-21 17:52:00,2024-01-21,17,Sunday,Bottomless Drink,25,Zanele,True
2024-01-21 18:00:00,2024-01-21,18,Sunday,Chips,29,Zanele,True
2024-01-21 18:00:00,2024-01-21,18,Sunday,Chicken Burger,55,Dev,True
2024-01-21 18:00:00,2024-01-21,18,Sunday,Peri-Peri Chicken,89,Zanele,True
2024-01-21 18:00:00,2024-01-21,18,Sunday,Veggie Burger,58,Priya,True
2024-01-21 18:27:00,2024-01-21,18,Sunday,Veggie Burger,58,Dev,True
2024-01-21 18:29:00,2024-01-21,18,Sunday,Veggie Burger,58,Marcus,True
2024-01-21 18:29:00,2024-01-21,18,Sunday,Bottled Water,15,Zanele,True
2024-01-21 18:33:00,2024-01-21,18,Sunday,Veggie Burger,58,Dev,True
2024-01-21 18:33:00,2024-01-21,18,Sunday,Veggie Burger,58,Dev,True
2024-01-21 18:33:00,2024-01-21,18,Sunday,Veggie Burger,58,Marcus,True
2024-01-21 18:33:00,2024-01-21,18,Sunday,Bottomless Drink,25,Thabo,True
2024-01-21 18:34:00,2024-01-21,18,Sunday,Coleslaw,18,Leila,True
2024-01-21 18:40:00,2024-01-21,18,Sunday,Peri-Peri Chicken,89,Priya,True
2024-01-21 18:40:00,2024-01-21,18,Sunday,Halloumi Sticks,45,Priya,True
2024-01-21 18:40:00,2024-01-21,18,Sunday,Peri-Peri Chicken,89,Leila,True
2024-01-21 18:40:00,2024-01-21,18,Sunday,Corn on the Cob,22,Thabo,True
2024-01-21 18:40:00,2024-01-21,18,Sunday,Bottled Water,15,Leila,True
2024-01-21 18:54:00,2024-01-21,18,Sunday,Chips,29,Marcus,True
2024-01-21 18:54:00,2024-01-21,18,Sunday,Chicken Burger,55,Leila,True
2024-01-21 18:57:00,2024-01-21,18,Sunday,Peri-Peri Chicken,89,Marcus,True
2024-01-21 18:57:00,2024-01-21,18,Sunday,Peri-Peri Chicken,89,Marcus,True
2024-01-21 18:57:00,2024-01-21,18,Sunday,Peri-Peri Chicken,89,Leila,True
2024-01-21 19:14:00,2024-01-21,19,Sunday,Peri-Peri Chicken,89,Priya,True
2024-01-21 19:22:00,2024-01-21,19,Sunday,Chicken Wrap,65,Priya,True
2024-01-21 19:42:00,2024-01-21,19,Sunday,Chicken Burger,55,Leila,True
2024-01-21 19:47:00,2024-01-21,19,Sunday,Bottomless Drink,25,Priya,True
2024-01-21 19:47:00,2024-01-21,19,Sunday,Halloumi Sticks,45,Zanele,True
2024-01-21 19:59:00,2024-01-21,19,Sunday,Coleslaw,18,Dev,True
2024-01-21 19:59:00,2024-01-21,19,Sunday,Corn on the Cob,22,Thabo,True
2024-01-21 20:00:00,2024-01-21,20,Sunday,Peri-Peri Chicken,89,Marcus,True
2024-01-21 20:05:00,2024-01-21,20,Sunday,Chips,29,Leila,True
2024-01-21 20:05:00,2024-01-21,20,Sunday,Chicken Wrap,65,Marcus,True
2024-01-21 20:05:00,2024-01-21,20,Sunday,Halloumi Sticks,45,Priya,True
2024-01-21 20:07:00,2024-01-21,20,Sunday,Bottomless Drink,25,Dev,True
2024-01-21 20:07:00,2024-01-21,20,Sunday,Corn on the Cob,22,Marcus,True
2024-01-21 20:07:00,2024-01-21,20,Sunday,Chicken Wrap,65,Leila,True
2024-01-21 20:12:00,2024-01-21,20,Sunday,Bottled Water,15,Zanele,True
2024-01-21 20:12:00,2024-01-21,20,Sunday,Veggie Burger,58,Zanele,True
2024-01-21 20:15:00,2024-01-21,20,Sunday,Chicken Wrap,65,Thabo,True
2024-01-21 20:15:00,2024-01-21,20,Sunday,Bottomless Drink,25,Thabo,True
2024-01-21 20:28:00,2024-01-21,20,Sunday,Chicken Burger,55,Zanele,True
2024-01-21 20:33:00,2024-01-21,20,Sunday,Bottled Water,15,Leila,True
2024-01-21 20:34:00,2024-01-21,20,Sunday,Halloumi Sticks,45,Thabo,True
2024-01-21 20:34:00,2024-01-21,20,Sunday,Bottled Water,15,Thabo,True
2024-01-21 20:34:00,2024-01-21,20,Sunday,Chicken Wrap,65,Priya,True
2024-01-21 20:34:00,2024-01-21,20,Sunday,Bottomless Drink,25,Thabo,True
2024-01-21 20:46:00,2024-01-21,20,Sunday,Chips,29,Marcus,True
2024-01-21 20:46:00,2024-01-21,20,Sunday,Peri-Peri Chicken,89,Leila,True
2024-01-21 20:48:00,2024-01-21,20,Sunday,Corn on the Cob,22,Leila,True
2024-01-21 20:48:00,2024-01-21,20,Sunday,Bottled Water,15,Priya,True
2024-01-21 20:48:00,2024-01-21,20,Sunday,Peri-Peri Chicken,89,Marcus,True
2024-01-21 20:48:00,2024-01-21,20,Sunday,Corn on the Cob,22,Leila,True
2024-01-21 20:48:00,2024-01-21,20,Sunday,Bottomless Drink,25,Leila,True
2024-01-21 20:48:00,2024-01-21,20,Sunday,Chicken Wrap,65,Thabo,True
2024-01-21 21:12:00,2024-01-21,21,Sunday,Chips,29,Zanele,True
2024-01-21 21:40:00,2024-01-21,21,Sunday,Bottled Water,15,Zanele,True
2024-01-21 21:40:00,2024-01-21,21,Sunday,Peri-Peri Chicken,89,Dev,True
2024-01-21 21:40:00,2024-01-21,21,Sunday,Chicken Burger,55,Zanele,True
2024-01-21 21:40:00,2024-01-21,21,Sunday,Peri-Peri Chicken,89,Thabo,True
2024-01-21 21:47:00,2024-01-21,21,Sunday,Chicken Burger,55,Marcus,True
2024-01-21 21:57:00,2024-01-21,21,Sunday,Peri-Peri Chicken,89,Leila,True
2024-01-21 21:57:00,2024-01-21,21,Sunday,Chips,29,Zanele,True
2024-01-21 22:03:00,2024-01-21,22,Sunday,Corn on the Cob,22,Marcus,True
2024-01-21 22:14:00,2024-01-21,22,Sunday,Bottled Water,15,Zanele,True
2024-01-21 22:21:00,2024-01-21,22,Sunday,Peri-Peri Chicken,89,Marcus,True
2024-01-21 22:23:00,2024-01-21,22,Sunday,Bottled Water,15,Dev,True
2024-01-21 22:23:00,2024-01-21,22,Sunday,Coleslaw,18,Marcus,True
2024-01-21 22:23:00,2024-01-21,22,Sunday,Chicken Burger,55,Thabo,True
2024-01-21 22:24:00,2024-01-21,22,Sunday,Coleslaw,18,Leila,True
2024-01-21 22:24:00,2024-01-21,22,Sunday,Halloumi Sticks,45,Dev,True
2024-01-21 22:24:00,2024-01-21,22,Sunday,Peri-Peri Chicken,89,Thabo,True
2024-01-21 22:24:00,2024-01-21,22,Sunday,Chips,29,Zanele,True
2024-01-21 22:33:00,2024-01-21,22,Sunday,Chicken Burger,55,Priya,True
2024-01-21 22:33:00,2024-01-21,22,Sunday,Peri-Peri Chicken,89,Marcus,True
2024-01-21 22:44:00,2024-01-21,22,Sunday,Veggie Burger,58,Zanele,True
2024-01-21 22:44:00,2024-01-21,22,Sunday,Bottled Water,15,Thabo,True
2024-01-21 22:55:00,2024-01-21,22,Sunday,Chips,29,Priya,True
2024-01-21 22:55:00,2024-01-21,22,Sunday,Chicken Wrap,65,Thabo,True
2024-01-21 23:16:00,2024-01-21,23,Sunday,Halloumi Sticks,45,Marcus,True
2024-01-21 23:16:00,2024-01-21,23,Sunday,Chips,29,Zanele,True
2024-01-21 23:16:00,2024-01-21,23,Sunday,Halloumi Sticks,45,Thabo,True
2024-01-21 23:40:00,2024-01-21,23,Sunday,Chicken Wrap,65,Priya,True
2024-01-21 23:40:00,2024-01-21,23,Sunday,Veggie Burger,58,Leila,True
2024-01-21 23:51:00,2024-01-21,23,Sunday,Chicken Burger,55,Thabo,True
2024-01-21 23:51:00,2024-01-21,23,Sunday,Chicken Burger,55,Marcus,True
2024-01-21 23:51:00,2024-01-21,23,Sunday,Halloumi Sticks,45,Dev,True
2024-01-22 07:26:00,2024-01-22,7,Monday,Chips,29,Dev,False
2024-01-22 07:26:00,2024-01-22,7,Monday,Peri-Peri Chicken,89,Zanele,False
2024-01-22 07:26:00,2024-01-22,7,Monday,Corn on the Cob,22,Leila,False
2024-01-22 07:30:00,2024-01-22,7,Monday,Bottomless Drink,25,Dev,False
2024-01-22 08:22:00,2024-01-22,8,Monday,Halloumi Sticks,45,Zanele,False
2024-01-22 08:22:00,2024-01-22,8,Monday,Bottled Water,15,Leila,False
2024-01-22 08:35:00,2024-01-22,8,Monday,Bottomless Drink,25,Thabo,False
2024-01-22 09:36:00,2024-01-22,9,Monday,Coleslaw,18,Zanele,False
2024-01-22 10:17:00,2024-01-22,10,Monday,Chips,29,Priya,False
2024-01-22 10:17:00,2024-01-22,10,Monday,Bottled Water,15,Leila,False
2024-01-22 10:17:00,2024-01-22,10,Monday,Corn on the Cob,22,Zanele,False
2024-01-22 10:38:00,2024-01-22,10,Monday,Chicken Wrap,65,Marcus,False
2024-01-22 10:52:00,2024-01-22,10,Monday,Corn on the Cob,22,Priya,False
2024-01-22 11:00:00,2024-01-22,11,Monday,Chips,29,Priya,False
2024-01-22 11:00:00,2024-01-22,11,Monday,Chicken Burger,55,Thabo,False
2024-01-22 11:06:00,2024-01-22,11,Monday,Corn on the Cob,22,Leila,False
2024-01-22 11:06:00,2024-01-22,11,Monday,Chips,29,Priya,False
2024-01-22 11:18:00,2024-01-22,11,Monday,Chicken Burger,55,Thabo,False
2024-01-22 11:18:00,2024-01-22,11,Monday,Coleslaw,18,Priya,False
2024-01-22 11:42:00,2024-01-22,11,Monday,Bottled Water,15,Zanele,False
2024-01-22 11:44:00,2024-01-22,11,Monday,Peri-Peri Chicken,89,Zanele,False
2024-01-22 11:44:00,2024-01-22,11,Monday,Chips,29,Priya,False
2024-01-22 11:46:00,2024-01-22,11,Monday,Coleslaw,18,Thabo,False
2024-01-22 11:52:00,2024-01-22,11,Monday,Chicken Burger,55,Dev,False
2024-01-22 11:52:00,2024-01-22,11,Monday,Bottomless Drink,25,Thabo,False
2024-01-22 12:38:00,2024-01-22,12,Monday,Chicken Burger,55,Priya,False
2024-01-22 12:38:00,2024-01-22,12,Monday,Bottled Water,15,Priya,False
2024-01-22 12:47:00,2024-01-22,12,Monday,Bottled Water,15,Thabo,False
2024-01-22 12:47:00,2024-01-22,12,Monday,Coleslaw,18,Dev,False
2024-01-22 12:47:00,2024-01-22,12,Monday,Chicken Burger,55,Leila,False
2024-01-22 12:48:00,2024-01-22,12,Monday,Coleslaw,18,Marcus,False
2024-01-22 12:48:00,2024-01-22,12,Monday,Halloumi Sticks,45,Leila,False
2024-01-22 12:48:00,2024-01-22,12,Monday,Coleslaw,18,Marcus,False
2024-01-22 12:57:00,2024-01-22,12,Monday,Veggie Burger,58,Priya,False
2024-01-22 12:57:00,2024-01-22,12,Monday,Corn on the Cob,22,Dev,False
2024-01-22 12:57:00,2024-01-22,12,Monday,Chicken Burger,55,Dev,False
2024-01-22 13:02:00,2024-01-22,13,Monday,Bottled Water,15,Marcus,False
2024-01-22 13:02:00,2024-01-22,13,Monday,Veggie Burger,58,Dev,False
2024-01-22 13:04:00,2024-01-22,13,Monday,Veggie Burger,58,Marcus,False
2024-01-22 13:05:00,2024-01-22,13,Monday,Halloumi Sticks,45,Marcus,False
2024-01-22 13:48:00,2024-01-22,13,Monday,Bottled Water,15,Thabo,False
2024-01-22 13:48:00,2024-01-22,13,Monday,Chicken Wrap,65,Zanele,False
2024-01-22 14:03:00,2024-01-22,14,Monday,Chicken Wrap,65,Dev,False
2024-01-22 14:03:00,2024-01-22,14,Monday,Peri-Peri Chicken,89,Zanele,False
2024-01-22 14:03:00,2024-01-22,14,Monday,Chips,29,Priya,False
2024-01-22 14:03:00,2024-01-22,14,Monday,Chicken Wrap,65,Zanele,False
2024-01-22 14:17:00,2024-01-22,14,Monday,Peri-Peri Chicken,89,Marcus,False
2024-01-22 14:17:00,2024-01-22,14,Monday,Corn on the Cob,22,Marcus,False
2024-01-22 14:18:00,2024-01-22,14,Monday,Coleslaw,18,Priya,False
2024-01-22 14:18:00,2024-01-22,14,Monday,Halloumi Sticks,45,Dev,False
2024-01-22 14:18:00,2024-01-22,14,Monday,Coleslaw,18,Thabo,False
2024-01-22 14:21:00,2024-01-22,14,Monday,Chicken Wrap,65,Thabo,False
2024-01-22 14:21:00,2024-01-22,14,Monday,Chicken Burger,55,Zanele,False
2024-01-22 14:22:00,2024-01-22,14,Monday,Bottled Water,15,Priya,False
2024-01-22 14:24:00,2024-01-22,14,Monday,Coleslaw,18,Marcus,False
2024-01-22 14:24:00,2024-01-22,14,Monday,Peri-Peri Chicken,89,Thabo,False
2024-01-22 14:24:00,2024-01-22,14,Monday,Coleslaw,18,Thabo,False
2024-01-22 14:26:00,2024-01-22,14,Monday,Bottled Water,15,Dev,False
2024-01-22 14:26:00,2024-01-22,14,Monday,Veggie Burger,58,Dev,False
2024-01-22 14:42:00,2024-01-22,14,Monday,Chicken Burger,55,Priya,False
2024-01-22 14:42:00,2024-01-22,14,Monday,Corn on the Cob,22,Leila,False
2024-01-22 14:42:00,2024-01-22,14,Monday,Chips,29,Leila,False
2024-01-22 14:57:00,2024-01-22,14,Monday,Chicken Wrap,65,Priya,False
2024-01-22 15:00:00,2024-01-22,15,Monday,Corn on the Cob,22,Priya,False
2024-01-22 15:00:00,2024-01-22,15,Monday,Chicken Burger,55,Leila,False
2024-01-22 15:03:00,2024-01-22,15,Monday,Chicken Wrap,65,Dev,False
2024-01-22 15:04:00,2024-01-22,15,Monday,Chicken Burger,55,Zanele,False
2024-01-22 15:04:00,2024-01-22,15,Monday,Chicken Wrap,65,Thabo,False
2024-01-22 15:04:00,2024-01-22,15,Monday,Chicken Burger,55,Thabo,False
2024-01-22 15:08:00,2024-01-22,15,Monday,Chips,29,Dev,False
2024-01-22 15:08:00,2024-01-22,15,Monday,Chicken Wrap,65,Leila,False
2024-01-22 15:08:00,2024-01-22,15,Monday,Coleslaw,18,Priya,False
2024-01-22 15:08:00,2024-01-22,15,Monday,Peri-Peri Chicken,89,Leila,False
2024-01-22 15:09:00,2024-01-22,15,Monday,Chicken Wrap,65,Leila,False
2024-01-22 15:09:00,2024-01-22,15,Monday,Coleslaw,18,Priya,False
2024-01-22 15:22:00,2024-01-22,15,Monday,Coleslaw,18,Thabo,False
2024-01-22 15:22:00,2024-01-22,15,Monday,Peri-Peri Chicken,89,Marcus,False
2024-01-22 15:23:00,2024-01-22,15,Monday,Bottled Water,15,Priya,False
2024-01-22 15:23:00,2024-01-22,15,Monday,Veggie Burger,58,Zanele,False
2024-01-22 15:25:00,2024-01-22,15,Monday,Coleslaw,18,Zanele,False
2024-01-22 15:25:00,2024-01-22,15,Monday,Bottled Water,15,Marcus,False
2024-01-22 15:41:00,2024-01-22,15,Monday,Chips,29,Leila,False
2024-01-22 15:41:00,2024-01-22,15,Monday,Bottomless Drink,25,Thabo,False
2024-01-22 15:46:00,2024-01-22,15,Monday,Chicken Burger,55,Zanele,False
2024-01-22 15:46:00,2024-01-22,15,Monday,Peri-Peri Chicken,89,Zanele,False
2024-01-22 16:15:00,2024-01-22,16,Monday,Chips,29,Zanele,False
2024-01-22 16:24:00,2024-01-22,16,Monday,Chicken Burger,55,Priya,False
2024-01-22 16:24:00,2024-01-22,16,Monday,Coleslaw,18,Zanele,False
2024-01-22 16:24:00,2024-01-22,16,Monday,Bottled Water,15,Dev,False
2024-01-22 16:30:00,2024-01-22,16,Monday,Chicken Wrap,65,Zanele,False
2024-01-22 16:30:00,2024-01-22,16,Monday,Peri-Peri Chicken,89,Marcus,False
2024-01-22 16:45:00,2024-01-22,16,Monday,Chicken Wrap,65,Leila,False
2024-01-22 17:29:00,2024-01-22,17,Monday,Bottomless Drink,25,Priya,False
2024-01-22 17:29:00,2024-01-22,17,Monday,Chicken Wrap,65,Marcus,False
2024-01-22 17:29:00,2024-01-22,17,Monday,Bottomless Drink,25,Thabo,False
2024-01-22 17:31:00,2024-01-22,17,Monday,Bottled Water,15,Dev,False
2024-01-22 17:44:00,2024-01-22,17,Monday,Chips,29,Zanele,False
2024-01-22 17:44:00,2024-01-22,17,Monday,Corn on the Cob,22,Marcus,False
2024-01-22 18:05:00,2024-01-22,18,Monday,Peri-Peri Chicken,89,Thabo,False
2024-01-22 18:05:00,2024-01-22,18,Monday,Chips,29,Thabo,False
2024-01-22 18:05:00,2024-01-22,18,Monday,Bottomless Drink,25,Marcus,False
2024-01-22 18:07:00,2024-01-22,18,Monday,Bottomless Drink,25,Marcus,False
2024-01-22 18:11:00,2024-01-22,18,Monday,Corn on the Cob,22,Zanele,False
2024-01-22 18:11:00,2024-01-22,18,Monday,Veggie Burger,58,Leila,False
2024-01-22 18:12:00,2024-01-22,18,Monday,Chips,29,Leila,False
2024-01-22 18:25:00,2024-01-22,18,Monday,Chicken Burger,55,Dev,False
2024-01-22 18:57:00,2024-01-22,18,Monday,Chips,29,Priya,False
2024-01-22 18:57:00,2024-01-22,18,Monday,Halloumi Sticks,45,Leila,False
2024-01-22 19:07:00,2024-01-22,19,Monday,Peri-Peri Chicken,89,Thabo,False
2024-01-22 19:23:00,2024-01-22,19,Monday,Coleslaw,18,Dev,False
2024-01-22 19:23:00,2024-01-22,19,Monday,Chicken Wrap,65,Priya,False
2024-01-22 19:23:00,2024-01-22,19,Monday,Corn on the Cob,22,Priya,False
2024-01-22 19:27:00,2024-01-22,19,Monday,Bottomless Drink,25,Marcus,False
2024-01-22 19:27:00,2024-01-22,19,Monday,Peri-Peri Chicken,89,Dev,False
2024-01-22 19:32:00,2024-01-22,19,Monday,Veggie Burger,58,Zanele,False
2024-01-22 19:32:00,2024-01-22,19,Monday,Peri-Peri Chicken,89,Priya,False
2024-01-22 19:32:00,2024-01-22,19,Monday,Coleslaw,18,Zanele,False
2024-01-22 19:38:00,2024-01-22,19,Monday,Peri-Peri Chicken,89,Dev,False
2024-01-22 19:38:00,2024-01-22,19,Monday,Chicken Burger,55,Thabo,False
2024-01-22 19:39:00,2024-01-22,19,Monday,Corn on the Cob,22,Marcus,False
2024-01-22 19:39:00,2024-01-22,19,Monday,Veggie Burger,58,Thabo,False
2024-01-22 19:39:00,2024-01-22,19,Monday,Coleslaw,18,Priya,False
2024-01-22 19:39:00,2024-01-22,19,Monday,Bottomless Drink,25,Zanele,False
2024-01-22 19:54:00,2024-01-22,19,Monday,Bottled Water,15,Zanele,False
